ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others,Bachelor,Master,PhD,predicted_salary
2693,DKSH,Junior Finance Analyst,1,HCM,1800,"Good command of Excel, understand SAP and/(or) PBI is highly preferred ; At least 1- 2 years’ experience in Finance, accounting or auditing",https://www.linkedin.com/jobs/view/3607679387,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1221.9222719400245
3908,Amaris Consulting,Database Administrator ( Junior ),1,HCM,1800,Optimize and enhance existing reports and SQL queries for improved performance and usability,https://careers.mantu.com/brands/amaris-consulting/jobs/28009,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1511.135330324502
3304,ABeam Consulting,Data Management & Analytics Consultant,1,HCM,1800,"Minimum of 1-2 years of experience in data management, analytics, or a related field",https://www.linkedin.com/jobs/view/data-management-analytics-consultant-at-abeam-consulting-vietnam-3625500308,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1512.8149392267112
5599,Mobiwork DMS,Data Engineer,2,HN,1800,Have at least 2 years of experience working as a Data Engineer or related experience,https://www.topcv.vn/viec-lam/chuyen-vien-data-engineer-tu-02-nam-kinh-nghiem/1073595.html,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1793.2057577328155
5832,Katalon,Junior Data Analyst,2,HCM,1800,2 years of experience in a similar role,https://www.linkedin.com/jobs/view/junior-data-analyst-at-katalon-3694833290,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1583.8863484130436
1785,HR1's Client,Business Analyst | Data Analyst,2,HCM,1800,"Minimum of 2 years of experience as a Business Analyst in the SaaS or BI industry; Strong understanding of self-service BI concepts and tools, such as data visualization, data modeling, and data analytics is a huge plus.",https://hr1jobs.com/viec-lam/business-analyst-16492.html,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1677.1232832490707
3310,UrBox,Data Analyst,2,HN,1800,"At least 2 year of hands-on experience with SQL, additional experience with programming languages (python, r) is a plus; At least 1 year of experience with any visualization tools (Power BI, Tableau…)",https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BD0DCC.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5846,Chotot,Business Analyst ( Goods ) | Data Analyst,2,HCM,1800,"Competency in Excel, SQL, Big Query; Strong analytical and problem-solving skillsCompetency in data analysis and ability to identify key challenges and come up with feasible, scalable recommendations",https://careerbuilder.vn/vi/tim-viec-lam/business-analyst-goods.35BD988E.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5169,Pharmacity,Database Engineer,2,HCM,1800,"At least 2 years of experience working with large and complex data warehouse systems with hands-on data architecture experience; Proven experience as a Data Engineer, Software Developer, or similar",https://www.linkedin.com/jobs/view/database-engineer-at-pharmacity-3662538610/,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
4816,Mirae Asset,Risk Analysis Executive,1,HCM,1800,"Strong knowledge of database and reporting tools (SQL, SAS, Oracle, etc.); Proficient in use of Excel, SQL language; Good knowledge of SAS, R language, Python, Tableau... to support for work.",https://careerbuilder.vn/vi/tim-viec-lam/risk-analysis-executive.35BD5BC2.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1663.3685571076635
7139,FV HOSPITAL,Quality and Performance Improvement Data Analyst,2,HCM,1800,"2+ years of experience; Strong analytical and problem-solving skills, including experience with statistical analysis and data visualization software (e.g. POWER BI, SAS, SPSS, R, Tableau)",https://www.linkedin.com/jobs/view/quality-and-performance-improvement-data-analyst-at-fv-hospital-vietnam-3731068257/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
2747,Techtronic Industries Vietnam ( TTI ),Senior Finance Analyst / Costing Analyst,2,"HCM, Binh Duong, Dong Nai",1800,Proficiency in MS Excel with Oracle experience is highly preferred; 2 - 5 years relevant work experience in Finance/Management Accounting (manufacturing industry is preferable).,https://careerbuilder.vn/vi/tim-viec-lam/senior-finance-analyst-costing-analyst.35BCE52F.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
3099,Ministop,Data Analyst,1,HCM,1800,"1-3 years of experience in Data Analytics. Experience in the retail and F&B industry is an advantage. Priority is given to candidates with experience in BA, Business Analysis;",https://jobsgo.vn/viec-lam/nhan-vien-phan-tich-du-lieu-15325218663.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
7089,Coca-Cola,E- Route To Market Executive,2,HCM,1800,"Familiar with project tools ( MS Project, Dev Ops,..), process mapping tools ( Viso..), database querying ( SQL, ..) and Business Intelligent tools ( Tableau, PBI,..)",https://careerbuilder.vn/vi/tim-viec-lam/hcm-e-route-to-market-executive-chuyen-vien-phat-trien-he-thong-ban-hang-so-hoa.35BDF9A6.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
5919,VNDirect,Data Engineer,1,HN,1800,1+ years of experience working with large-scale data processing and storage infrastructure - Experience with data pipeline and workflow management tools: Airflow etc,https://www.topcv.vn/viec-lam/data-engineer/648066.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
4929,WingsMob Studio,Data Scientist,1,HN,1800,Experience of 1 year or more in a similar position; Proficient in using Python and SQL; Experience with Visualization Tools (Google Data Studio / Power BI / Tableau),https://www.linkedin.com/jobs/view/3664976426/,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1897.1520329186699
6981,NutiFood,Data Analyst,2,HCM,1800,"Working experience in the field of sales application system management DMS, POS; Experience working with SQL Server database, Power BI Report in the FMCG industry",https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BDEC24.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
7147,PVcomBank,Intergration Engineering,2,HN,1800,"Have understanding of DataWarehouse, Data Lake, DataMart data models; Experience using data integration tools: Spark, Flink, Nifi, IBM DataStage, Oracle ODI,...",https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-tich-hop-du-lieu-intergration-engineering.35BDFE61.html,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1971.2634422391056
3489,Tiki,Senior Supply Chain Analyst ( SQL ) ( TikiNow ),2,HCM,1800,SQL is a must. Python / R is a big plus. At least 2 years of experience in Supply Chain Planning or Logistics / Operation Performance Management.,https://www.vietnamworks.com/senior-supply-chain-analyst-2-1658903-jv,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1677.1232832490707
7237,LEGO,Finance Business Controller,2,"HCM, Binh Duong, Dong Nai",1800,Minimum 2-3 years of finance or accounting experience where minimum 1 year is as business partner; Proficient in Excel and knowledge of Power BI,https://www.vietnamworks.com/finance-business-controller-1-1-1704663-jv,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
3634,JM Korea,Data Analysis and Web Admin,1,HCM,1800,"Know how to use data visualization: Tableau, Power BI, master SQL, Python; At least 1-2 years working on projects as Data Analyst or equivalent",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-phan-tich-du-lieu-va-quan-tri-website.35BD1D75.html,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1242.7511854352451
3578,Samsung,Credit Controller,2,HCM,1800,"Excellent in MS Excel, Power Query, and Power Pivot is mandatory; Good in SQL, MS Access, Python, or other data analysis software is preferred",https://www.vietnamworks.com/credit-controller-15-2-1659857-jv,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
5165,Puzzle,Business Intelligence Analyst,1,HCM,1800,Proven working experience as a data analyst or business data analyst (1+ years’ Data mining experience or 1+ years in a data analyst role).,https://glints.com/vn/opportunities/jobs/business-intelligence-analyst/bd42d9db-559d-46a4-bbfb-6cbce0cf87b1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1617.2143605913873
6603,Shiseido Cosmetics,Associate Data Engineering & Analyst,1,HCM,1800,"1-2 years or more in Ecommerce/ Digital MKT, multi-national groups/ company in Personal Care, FMCGs business, or Ecom Platforms is a plus",https://careers.shiseido.com/job/Ho-Chi-Minh-Associate-Data-Engineering-&-Analyst-65/983368201/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
5435,Gimasys,Data Engineer,1,HN,1800,"At least 1 year of experience in managing and building data warehouse, data mart, data extraction and data conversion between systems.",https://careerbuilder.vn/vi/tim-viec-lam/data-engineer.35BD7FEA.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
5311,Pharmacity,Data Analyst,2,HCM,1800,"Have a minimum of 2 years of experience at the same position, candidate with knowledge of the pharmaceutical industry is preferred.",https://www.linkedin.com/jobs/view/3676821375,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
3418,VIMC ( TCT Hang Hai ),Data Analyst,2,HN,1800,Have at least 2 years of relevant experience in research and data analysis or at least 01 year of experience in a similar position.,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-du-lieu-data-analysis.35BD1283.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
7199,PTI Insurance ( Bao Hiem Buu Dien ),MIS Executive,2,HN,1800,"Minimum 2 years of experience in related positions. Skills in using data management and report building tools (SQL, Power BI,...)",https://www.topcv.vn/viec-lam/chuyen-vien-quan-tri-he-thong-mis/1146109.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
4951,Louis Dreyfus Company ( LDC ),Research Analyst ( Data ),2,HCM,1800,"Analytical skills – modern data analysis skills, coding in Python, SQL knowledge is a plus; Experience in coffee is beneficial",https://www.ldc.com/careers/join-ldc/job-details/?id=519bd2e4-9de3-4715-93f0-d96017212346,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5089,Spores Network,Investment Analyst,2,HN,1800,Use Excel and other tools to develop quantitative models and analyze data; Strong quantitative skills and proficiency in Excel,https://www.linkedin.com/jobs/view/3671879937/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5857,FE CREDIT,Data Governance,2,HCM,1800,"Have 2++ years experience in an IT system and database administration position, preferably in the Banking or Finance industry.",https://topdev.vn/viec-lam/chuyen-vien-quan-tri-co-so-du-lieu-fe-credit-2031097,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2029.1498652989637
645,BAEMIN Vietnam ( Woowa Brothers ),Planning and Performance Specialist ( Sales Strategy ),2,HCM,1800,Experienced with SQL and comfortable working with large data set. Excellent in Excel. At least 2 years of relevant experience,http://jobs.baemin.vn/jobs/4799817004,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
5155,Source of Asia - SOA,Market Research Analyst,2,HCM,1800,"2 years+ experience in Market research and/or Project Management; Proficiency with data analysis, reporting, and forecasting",https://www.linkedin.com/jobs/view/3672709048/,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2029.1498652989637
6250,Outcubator,Data Engineer,1,HN,1800,"1-2 years of experience in a similar role. Experience in designing, developing, and maintaining data systems and solutions;",https://www.topcv.vn/viec-lam/data-engineer/1022945.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
6787,Coca-Cola,Data Intelligent Analyst & Plant Coordinator,1,HN,1800,"01 year in Data management/ Reporting, especially Data in Supply Chain/ Warehouse/ Production is a plus. ( Temp 7 Months )",https://www.vietnamworks.com/data-intelligent-analyst-plant-coordinator-thuong-tin-ha-noi-temp-7-months-1696699-jv,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
4930,Hanwha,Actuarial Analyst,2,HCM,1800,2 year experience in Actuarial analyst; Bachelor/ Master in Mathematics/ Statistics/ Actuarial Science/ Finance/ Business,https://www.linkedin.com/jobs/view/3669698637,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1799.9999999995914
3335,SHB,Performance Data Analyst,2,HCM,1800,"Proficient in using Excel & query language (SQL). Knowing Business Intelligence, R language or VBA Macro is an advantage.",https://careerbuilder.vn/vi/tim-viec-lam/ho-chi-minh-chuyen-vien-phan-tich-va-ke-hoach-kinh-doanh-so.35BD0EDD.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
6292,Puzzle,Data Analyst,1,HCM,1800,"Strong knowledge of and experience with reporting packages and other visualization tools (Tableau, DataStudio, Looker…).",https://www.topcv.vn/viec-lam/data-analyst/1070609.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
6602,Alpha Panda,AI Engineer,2,HCM,1800,2+ years of experience in the same position. Experience in developing and implementing AI models using LLM and ChatGPT.,https://www.linkedin.com/jobs/view/3714320277,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
6725,VegaStar,Intelligence Analyst,1,HN,1800,"Experience with information processing processes from all sources, data evaluation, and database and analytical tools.",https://www.linkedin.com/jobs/view/intelligence-analyst-at-vegastar-3718276799,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1680.8280249168758
2815,VietinBank,Data Analyst,2,HN,1800,Have at least 02 years of working experience related to financial banking/database management or other related fields.,https://www.vietnamworks.com/chuyen-vien-chinh-phan-tich-du-lieu-kinh-doanh-va-mo-hinh-du-bao-1649275-jv,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5108,Networld Asia,[ Fashion ] Data Analyst,2,HCM,1800,At least 2 years of experience with data analysis in Fashion /Beauty /Cosmetics /Tech companies /Consultant companies,https://glints.com/vn/opportunities/jobs/fashion-data-analysis/8edb9efc-3fe4-493a-8888-c03a51d2475a,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
6754,Saigon Technology,AI Engineer ( NLP ),1,Da Nang,1800,"At least 1 year of experience working with AI/ML projects as a Data Engineer, Research Engineer, or Software Engineer",https://www.linkedin.com/jobs/view/3721107005/,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
5545,TPBank,MLOps Engineer ( Machine Learning ),2,HN,1800,"Minimum 5 years of experience in analysis, digital data, and risk management of Consumer Finance and Retail Customers",https://www.vietnamworks.com/chuyen-vien-chinh-chuyen-vien-cao-cap-van-hanh-mo-hinh-1678836-jv,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
2305,MSD,Data Steward | Data Governance & Analysis,1,HCM,1800,"Bachelor's degree, favoured but not limited to IT, computer & data science with at least 1-year working experience",https://jobs.msd.com/gb/en/job/R240815/Data-Steward,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1561.450320509921
5140,Networld Asia,Data Analyst ( SQL / Business Analyst ),2,HCM,1800,At least 2 years of experience with data analysis in Fashion/Beauty/Cosmetics/Tech companies/Consultant companies;,https://itviec.com/it-jobs/data-analyst-sql-business-analyst-networld-asia-4235,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
4962,Chotot,Business Analyst ( Goods ) | Data Analyst,2,HCM,1800,"Basic competency in Excel, SQL, Big Query; Minimum 2 years of working experience related to business performance.",https://www.linkedin.com/jobs/view/3665750464,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1677.1232832490707
2329,NutiFood,DMS Specialist,2,HCM,1800,Having certifications in Power BI and Sql is an advantage; Have at least 2-3 years of DMS development experience.,https://careerbuilder.vn/en/search-job/chuyen-vien-dms.35BBDB15.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
3337,Colgate - Palmolive,Supply Planning Analyst,1,Binh Duong,1800,"1 - 3 years’ experience of Supply chain management, Continuous Improvement, Data Analysis & Digitalization area",https://jobs.colgate.com/job/Supply-Planning-Analyst/1037339500/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
6012,EVIZI LLC,Snowflake DB Data Engineer,2,HN,1800,BS with 2+ years MS SQL experience; 2+ years developing Snowflake DB experience - SnowPro Certification a plu,https://topdev.vn/viec-lam/snowflake-db-data-engineer-evizi-viet-nam-2031238,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
3651,Chotot,Business Analyst ( Goods ) | Data Analyst,2,HCM,1800,"Competency in Excel, SQL, Big Query; Minimum 2 years of working experience related to business performance.",https://www.linkedin.com/jobs/view/3635321837/,1,2,1,0,0,0,1,0,1,0,0,0,0,0,1677.1232832490707
6245,CJ Foods,Data Analyst,2,HCM,1800,"2-3 years of relevant working experience, preferably Manufacturing Enterprises, Multinational corporation.",https://careerbuilder.vn/vi/tim-viec-lam/data-analyst.35BDB3DC.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5173,Pharmacity,Senior Finance Business Partner Specialist,2,HCM,1800,"2-4 years of working experience in; MS. excel,, BI tools, ERP; Strong analytical and data-gathering skills",https://www.linkedin.com/jobs/view/3672947217,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
6878,CellphoneS,"Analytics Engineer ( Python , Linux, SQL )",1,HCM,1800,"Have 1 year of experience working as a DA, Analytics Engineer or equivalent positions using data platforms",https://www.topcv.vn/viec-lam/analytics-engineer-python-linux-sql/1131454.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
5984,MiTek,Business Analyst | Data Analyst,1,HCM,1800,Knowledge of Power BI and SQL for data visualization & data manipulation is a plus; 1+ year of experience,https://careerbuilder.vn/vi/tim-viec-lam/business-analyst.35BDA3F4.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
6740,Coca-Cola,Data Intelligent Analyst & Plant Coordinator,1,HN,1800,"01 year in Data management/ Reporting, especially Data in Supply Chain/ Warehouse/ Production is a plus.",https://careerbuilder.vn/vi/tim-viec-lam/data-intelligent-analyst-plant-coordinator-thuong-tin-ha-noi.35BDD972.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
3217,SeABank,Business Intelligence Developer/ Analyst,1,HN,1800,1+ Years' experiences as Data analyst or Business Intelligence Analyst/Developer or Analytics Engineer.,https://www.linkedin.com/jobs/view/business-intelligence-developer-analyst-at-ng%C3%A2n-h%C3%A0ng-tmcp-%C4%91%C3%B4ng-nam-%C3%A1-seabank-3621386831,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1617.2143605913873
5351,DSoft,Data Quality Engineer,2,HCM,1800,Understanding of Data Governance principles and how Data Governance relates to Data Quality Management,https://www.topcv.vn/viec-lam/data-quality-engineer/976437.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
6685,SHB,Anti-Fraud Officer,1,HCM,1800,"Over 1 year in data analysis; Have a background in finance, statistics, Data Mining, Machine Learning;",https://careerbuilder.vn/vi/tim-viec-lam/hcm-chuyen-vien-phan-tich-phong-chong-gian-lan.35BDD694.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1663.3685571076635
5411,Simpson Strong-Tie,Data Analyst,1,HCM,1800,"From 1-3 years of experience in Data Analyst, or Business Analyst, or Business Intelligence position.",https://www.linkedin.com/jobs/view/data-analyst-at-simpson-strong-tie-viet-nam-3682714982,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
4165,Dentsu,Strategic Planner,1,HCM,1800,Strong background in using quantitative methods to generate insights that inform business strategies,https://dentsuaegis.wd3.myworkdayjobs.com/en-US/DAN_GLOBAL/job/Hanoi/Strategic-Planner_R1033030,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1663.3685571076635
4099,Amaris Consulting,Database Engineer,1,HCM,1800,Familiarize with Python and Power BI; 1-2 years of experience in the area of MSSQL/Oracle developme,https://www.linkedin.com/jobs/view/3647499403/,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
4461,Unit,PL & SQL Programmer,2,HCM,1800,"Proficient in PL/SQL programming language; Experience in BI tools such as Power BI, Tableau, Qlik,",https://careerbuilder.vn/vi/tim-viec-lam/pl-sql-programmer.35BD4A3E.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
7177,Elitez's Client,Data Scientist Analyst,2,HCM,1800,Have a minimum of 2-3 years of experience manipulating data sets and building statistical models.,https://www.linkedin.com/jobs/view/3732536847,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
3073,Tekcom,Business Intelligence Analyst,2,"Binh Duong, HCM",1800,Shuttle bus available from HCM - Binh Duong; More than 2 years in 1 company relating to BI works,https://careerbuilder.vn/vi/tim-viec-lam/business-intelligence-analyst-chuyen-vien-phan-tich-du-lieu-thi-truong.35BCF732.html,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2006.2073246499235
2734,Pepperl+Fuchs Group,Financial Analyst,1,HCM,1800,"Very good IT skills, e.g. Excel, Access, DWH; At least 1 years’ experience in relevant position",https://career.pepperl-fuchs.com/find-a-job/financial-analyst,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
6487,Sky Games,Data Analyst,1,HN,1800,"Minimum 1 year of working experience as a Data Analyst, preferably in the mobile game industry.",https://www.linkedin.com/jobs/view/data-analyst-at-sky-games-studio-3709791681/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
6975,Damen Song Cam,BI Report Developer,2,Hai Phong,1800,At least 2 year of direct experience in a developer role or working with database modeling.,https://www.vietnamworks.com/bi-report-developer-1700042-jv,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
3104,Savvycom,Financial Analyst,2,HN,1800,Have at least 2 years of experience doing similar work at or for auditing companies (Big4).,https://careers.savvycom.vn/en/jobs/chuyen-vien-tai-chinh-409,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5291,Undisclosed,Data Engineer,2,HN,1800,"[HN] Looking for Data Engineer candidates with 2 years of experience or more, salary ~1800$",https://www.facebook.com/groups/datanalyticsvn/posts/3228440444115916/,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
7151,VNDirect,Data Operation Engineer,1,HN,1800,1+ years of experience working with large-scale data processing and storage infrastructure,https://careerbuilder.vn/vi/tim-viec-lam/data-operation-engineer.35BDFDC0.html,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1680.8280249168758
3277,Coats Phong Phu,Business Analyst | Data Analyst,2,HCM,1800,VBA or Power BI would be advantage; 2-3 years of experience in data and business analysis,https://www.vietnamworks.com/business-analyst-459-1645741-jv,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
3358,Publicis Groupe,Performance Senior Executive / Executive,1,HCM,1800,Number Crunching & Dashboard visualization; Expertise in Google analytics/Adobe Omniture,https://jobs.smartrecruiters.com/PublicisGroupe/743999911578322-performance-senior-executive-executive,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1680.8280249168758
6628,Yes4All,Performance Marketing Executive ( GMKT ),1,HCM,1800,"Proficient in data analytics tools such as Excel, Google Sheets, and Google Data Studio",https://careerbuilder.vn/vi/tim-viec-lam/performance-marketing-executive-gmkt.35BDD1E2.html,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1663.3685571076635
2196,Friesland Campina,Data Analytics & Reporting Executive,2,HCM,1800,2 to 3 years’ experience in Reporting/ the system service supporter/ master data roles,https://drive.google.com/file/d/1vq_n0q-14ufMZJfPsKjKW45bNtiJHA6I/view,1,2,1,0,0,0,1,0,0,0,0,0,1,0,1528.6652097930412
2173,Hanwha,Business Intelligence ( BI ) Developer,2,HCM,1800,2+ years of experience in working with database using SQL and SQL Server is required,https://topdev.vn/viec-lam/business-intelligence-bi-developer-hanwha-financial-technology-2030265,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2006.2073246499235
2534,LOTTE Mart,Data Analyst,1,HCM,1800,"1-3 years of experience in a similar position in retail, supermarket chain, FMCG...",https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-du-lieu-data-analyst/785373.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
5082,SPS,Financial Analyst,2,HCM,1800,"2 to 3 years of work experience in financial background; Should know Power BI, SQL",https://www.linkedin.com/jobs/view/3673636638/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5192,CMC TSSG ( CMC Sai Gon ),"Data Engineer ( SQL, Python, Cloud )",2,HN,1800,"Have experience working as a Data Engineer in a cloud environment (AWS, Azure...)",https://www.topcv.vn/viec-lam/data-engineer-sql-python-cloud-ha-noi/1078244.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
4815,MB SHINSEI ( MCREDIT ),HR Data Analyst,2,HN,1800,At least 2 years of experience in data analysis and reporting and human resources,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-quan-ly-so-lieu-nhan-su.35BD5C18.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
3568,Undisclosed,Python Automation Engineer,2,HCM,1800,At least 2 years of experience with python automation scripting to process data.,https://www.linkedin.com/jobs/view/3630927500,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
6296,Forix,Web Analyst Specialist ( Data Analyst ),2,"HCM, US*",1800,At least 2-4 years’ experience in Google Analytics and Google Tag Manager.,https://itviec.com/it-jobs/google-web-analytics-data-analyst-forix-5357,1,2,1,1,0,0,1,0,0,0,0,0,0,0,2123.647960785067
2217,MB AGEAS,Data Analyst,2,HN,1800,"2-3 years as Data Analyst, preferably having experience insurance industry",https://tuyendung.mbageas.life/viec-lam/data-analyst.35a9bee9.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
2816,VietnamWorks' Client,Data Analyst,2,HN,1800,From 2 years of related experience in the finance and securities industry.,https://www.vietnamworks.com/chuyen-vien-cao-cap-phan-tich-du-lieu-data-anaylist-1641696-jv,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
7034,East Agile,Business Data Analyst,1,HCM,1800,1-3 years of professional experience in sales or marketing is preferred,https://itviec.com/it-jobs/business-data-analyst-east-agile-2150,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1386.7229081992093
5373,FireGroup,Data Analyst,1.5,HCM,1800,"From 1,5 years of proven experience as a Data Analyst for SaaS products",https://firegroup.io/careers/data-analyst/,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1547.362148524812
844,Onpoint,Supply Planner,2,HCM,1800,A minimum of 2 years’ experience in a demand planning/forecasting role.,https://www.onpoint.vn/jobs/supply-planner/,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1969.596169506624
5427,Undisclosed,Data Engineer,2,HN,1800,"[HN] Data Engineer minimum 2 years of experience or more, salary ~1800$",https://www.facebook.com/groups/datanalyticsvn/posts/3231655137127780/,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
6117,TPBank,MLOps Engineer ( Machine Learning ),2,HN,1800,02 years or more experience in the field of model operations (MLOps);,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-chuyen-vien-cao-cap-van-hanh-mo-hinh-trung-tam-quan-tri-du-lieu.35BDACC0.html,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2017.0222089032643
6792,WORKWISE,Data Analyst,2,HCM,1800,Minimum 02 years of experience working in the credit processing field,https://www.topcv.vn/viec-lam/chuyen-vien-quan-ly-va-phan-tich-du-lieu-data-analyst-thu-nhap-hap-dan-di-lam-ngay/1128155.html,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1706.1740215387988
5915,LOTTE,Business Intelligence Specialist ( LOTTE Mart ),2,HCM,1800,At least 2+ years of industry experience with proven business impact,https://careerbuilder.vn/vi/tim-viec-lam/business-intelligence-specialist.35BD9DDF.html,1,2,1,0,0,0,0,0,0,1,0,0,0,0,2006.2073246499235
1139,FiinGroup,Data Engineer | Data Analytics,1,HN,1800,At least 1 year of experience in data management and ETL processes.,https://talents.fiingroup.vn/JobDetail/10717189,1,2,1,0,0,1,0,0,0,0,0,0,0,0,1715.7878797926273
