ID,Company,Job_Title,YOE,Location,Est_Salary,Job_Description,Link,Min_level,Max_level,VN,Overseas,Remote,Data_Engineer_prob,Data_Analyst_prob,Data_Scientist_prob,Business_Analyst_prob,Business_Intelligence_prob,Others_prob,Data_Engineer,Data_Analyst,Data_Scientist,Business_Analyst,Business_Intelligence,Others
4086,Michael Page's Client,Cost Accountant,3,Binh Duong,4000,"Proficiency in Excel, experience in manipulating large databases a plus; Must be able to analyze data, draw conclusions, interpret results, and make recommendations.",https://www.linkedin.com/jobs/view/3647704887/,2,2,1,0,0,0.004595066,3.02E-05,1.49E-07,1.72E-05,2.15E-09,0.99844545,0,0,0,0,0,1
3677,Turing's Client,Web Scraping Engineer,5,Remote,4000,"At least 5-7+ years of relevant experience as a Web Scrapping Engineer/Data Engineer; 5+ years of experience working with WebScrape, Crawlers, and Data Extraction",https://www.turing.com/remote-developer-jobs/j/li-promoted/web-scraping-engineer-122607-vn,2,2,0,0,1,0.99938285,9.22E-10,0.000167191,3.83E-09,9.77E-14,0.006337562,1,0,0,0,0,0
4002,Undisclosed,Machine Learning Engineer,3,HN,4000,Machine Learning Engineer (excellent English communication) - upto 4000 gross; At least 3 years of experience in the AI Engineer position or other similar roles,https://www.facebook.com/groups/datanalyticsvn/posts/3206878152938812/,2,2,1,0,0,0.99998784,2.25E-09,5.66E-06,2.74E-07,1.18E-12,0.000288125,1,0,0,0,0,0
825,Datahouse Asia,Data Scientist,3,"HCM, Da Nang, Binh Duong",4000,Opportunities to work in multi cities ( Da Nang/ Binh Duong/Ho Chi Minh ) and explore the US culture in Hawaii.  At least three (03) years of Data Science.,https://aloha1975.com/career/datascientist/,2,2,1,0,0,4.68E-07,0.008210109,2.59E-07,2.62E-06,3.70E-10,0.9942809,0,0,0,0,0,1
4423,PropertyGuru Vietnam,Senior Data Scientist,5,HN,4000,"5-10+ years of experience developing end-to-end production systems using advanced analytics, machine learning, deep learning, or optimization.",https://propertyguru-talent.csod.com/ux/ats/careersite/4/home/requisition/897,2,2,1,0,0,1.01E-05,0.32911512,0.005997092,0.02521472,2.97E-07,0.18776931,0,0,0,0,0,0
6483,Agoda,"Analyst, Pricing Strategy",3,Thailand,4000,Minimum 3 years of experience working in business analysis / data analytics / business intelligence/ consulting or financial modeling roles,https://careersatagoda.com/job/5310561-analyst-pricing-strategy-bangkok-based-relocation-provided,2,2,0,1,0,0.000466437,0.9089895,0.000211105,5.13E-05,1.54E-08,0.002691261,0,1,0,0,0,0
6845,GFT Group,Data Scientist,5,HN,4000,"5 years of experience in manipulating data sets and building statistical models, ideally within a high growth start up or digital business.",https://itviec.com/it-jobs/data-scientist-gft-technologies-vietnam-4252,2,2,1,0,0,1.48E-06,0.069972195,0.29486966,0.8841833,4.66E-05,0.010897876,0,0,0,1,0,0
5083,Pegasi's Client,Senior AI Solution Engineer,6,HCM,4000,"From 6+ years of experience in AI or machine learning environments; Proficiency in Python, AI/ML frameworks, and cloud computing platforms",https://www.linkedin.com/jobs/view/3671829556,2,2,1,0,0,0.99994093,5.63E-07,0.00529519,2.97E-05,7.73E-09,0.000242423,1,0,0,0,0,0
3453,Undisclosed,Senior Data Engineer,4,Remote,4000,"American product company urgently recruiting Senior Data Engineer, 4+ years of experience, fluent English, fully remote, 3k5 - 4k Gross",https://www.facebook.com/groups/datanalyticsvn/posts/3200138416946119,2,2,0,0,1,0.9999999,1.04E-06,3.96E-07,1.62E-07,3.55E-11,1.58E-06,1,0,0,0,0,0
4693,Manpower's Client,Senior Data Privacy,4,Remote,4000,[MANPOWER] RECRUITMENT FOR SENIOR DATA PRIVACY POSITION (REMOTE) _ UP TO $4000; From 4 years of experience in Data Privacy position,https://www.facebook.com/groups/datanalyticsvn/posts/3219558648337429/,2,2,0,0,1,0.10974111,5.11E-07,1.39E-05,4.33E-07,3.73E-10,0.9567016,0,0,0,0,0,1
4515,Techcombank,"Expert, Data Security and Privacy ( IT Risk / IT Audit based )",7,HN,4000,7+ years of relevant experience in data security in large scale organizations; Intermediate understanding of Big Data technologies,https://www.linkedin.com/jobs/view/3654296183/,2,2,1,0,0,0.01852475,1.89E-07,0.33088973,1.59E-05,2.35E-08,0.2582593,0,0,0,0,0,0
5419,Agoda,Senior Data Architect / Data Warehouse Developer,2,Thailand,4000,"Bangkok Based, Relocation Provided; At least 2 years of experience working in a data engineering / ETL / DWH developer function",https://careersatagoda.com/job/5108532-senior-data-architect-data-warehouse-developer-bangkok-based-relocation-provided,2,2,0,1,0,0.001439971,0.000220238,0.88278097,0.20898034,1.21E-05,0.1989064,0,0,1,0,0,0
3721,Undisclosed,Data Analyst,5,HN,4000,"Product America recruits data analyst with 5 years of experience, good English speaking and working full time in Hanoi office.",https://www.facebook.com/groups/datanalyticsvn/posts/3204516646508296,2,2,1,0,0,2.09E-06,0.99999994,7.81E-15,1.10E-08,1.38E-11,5.01E-07,0,1,0,0,0,0
4905,Navigos Search's Client,Senior Data Analyst - HR Systems Division,7,HN,4000,"More than seven years of experience in the relevant fields; Knowledge of the HR division's organization, system, and services",https://www.vietnamworks.com/senior-data-analyst-hr-systems-division-1671640-jv,2,2,1,0,0,0.000569098,0.99999887,3.54E-07,1.69E-06,3.45E-09,4.13E-08,0,1,0,0,0,0
5119,Agoda,Recruitment Analytics Specialist,3,Thailand,4000,Strong proficient in Excel and Tableau or similar BI/Data Visualization Tooling. Ability to query from database is a plus.,https://careersatagoda.com/job/5206892-recruitment-analytics-specialist-bangkok-based-relocation-provided,2,2,0,1,0,0.000110698,4.53E-05,0.372026,0.04554916,5.04E-05,0.5759197,0,0,0,0,0,1
4627,Technosoft Automotive ( Yana Automotive Solution ),Machine Learning Engineer,5,HN,4000,"Minimum 5 strong years of software engineering practices and experiences in data science, machine learning, generative AI.",https://www.linkedin.com/jobs/view/machine-learning-engineer-at-technosoft-automotive-yana-automotive-solution-3657405921/,2,2,1,1,0,0.98533016,2.26E-08,0.46462932,0.001272254,1.17E-06,0.026313527,1,0,0,0,0,0
2126,Pegasi's Client,AI Solution Engineer,,HCM,4000,"Master’s degree or higher in Computer Science, Computer Engineering, Physics or other science/engineering disciplines",https://pegasi.com.vn/job/ai-solution-engineer-1023,2,2,1,0,0,0.47778657,0.000137077,0.028305745,0.039512172,0.0004552,0.102891564,0,0,0,0,0,0
3072,Agoda,Senior Analyst ( Supply Analytics ),5,Thailand,4000,At least 5 years of experience working as an Analyst with experience in analytics/data science/insights/strategy/BI,https://careersatagoda.com/job/4953122-senior-analyst-flights-team-bangkok-based-relocation-provided,2,2,0,1,0,3.73E-06,0.9970257,0.000874557,0.032298636,6.83E-06,0.000200172,0,1,0,0,0,0
2156,Agoda,Senior Business Intelligence Analyst,5,Thailand,4000,"Bangkok Based, Relocation Provided At least 5 years of experience in Business Intelligence or Analyst related roles",https://careersatagoda.com/job/4580166-senior-business-intelligence-analyst-bangkok-based-relocation-provided/,2,2,0,1,0,0.000542975,0.000452002,0.001518844,0.005178585,0.9978084,0.007000762,0,0,0,0,1,0
6482,Agoda,Marketing Strategy & Analytics,5,Thailand,4000,"Bangkok-based, relocation provided; 5+ years in Data Analyst position or otherwise in projects involving big data",https://careersatagoda.com/job/5310519-marketing-strategy-analytics-bangkok-based-relocation-provided,2,2,0,1,0,0.011294105,3.14E-06,0.77337223,3.35E-05,2.95E-07,0.19882596,0,0,1,0,0,0
3739,Undisclosed,Senior Data Analyst / Business Intelligence,5,Remote,4000,HN - Senior DA - BI - ~ 4000 USD (5yoe)- Pro Proficient SQL and Power BI - Perfect English Skills- US company,https://www.facebook.com/groups/datanalyticsvn/posts/3204593986500562,2,2,0,0,1,1.25E-05,0.9981913,6.29E-06,0.01118996,0.9319119,2.85E-08,0,1,0,0,1,0
2850,Undisclosed,Data Engineer,3,Remote,4000,"[Remote-Fulltime] open DATA_ENGINEER from 3years of experience+, upto: 4000$, TA fluent, 30 days leave/year",https://www.facebook.com/groups/datanalyticsvn/posts/3188591984767429,2,2,0,0,1,0.9999174,0.000857112,3.09E-10,4.07E-07,1.88E-10,0.002253432,1,0,0,0,0,0
1835,TalentJDI's Client,Senior Data Scientist,5,Remote,4000,5+ years of experience in an actual AI/ML/Data Science job. Published research papers in the field,https://www.facebook.com/groups/datanalyticsvn/posts/3170936946532933,2,2,0,0,1,4.42E-05,0.000404148,0.91446805,0.42170036,2.72E-06,0.078555875,0,0,1,0,0,0
4170,Undisclosed,Data Specialist | Data Engineer,3,"HCM, Remote",4000,"Data Specialist ( Hybrid HCM) up to $3500-$4000 Gross; Data Engineer ( Remote ) up to $3500 Gross""",https://www.facebook.com/groups/datanalyticsvn/posts/3209737239319570/,2,2,1,0,1,0.99999976,3.81E-08,4.96E-05,1.42E-06,1.13E-12,9.77E-06,1,0,0,0,0,0
1817,Persolkelly's Client,Data Engineer,3,Remote,4000,"From 3 years of full-time data engineer experience, knowledge and skills with Azure, good English.",https://www.facebook.com/groups/datanalyticsvn/posts/3170804036546224,2,2,0,0,1,0.99998796,2.16E-05,1.90E-05,5.35E-06,3.95E-09,6.17E-05,1,0,0,0,0,0
4623,TPBank,Data Architect,7,HN,4000,"A minimum of 7 years of experience in IT, with at least two years in information system design.",https://topdev.vn/viec-lam/data-architect-hanoi-ta003-ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank-2030578,2,2,1,0,0,1.74E-05,1.64E-06,4.26E-06,7.43E-05,7.11E-09,0.9994169,0,0,0,0,0,1
7263,FPT,Senior Data Engineer,,HN,4000,"Fsoft Hanoi is recruiting (Male) Senior Data Engineer, fluent in English, salary upto $4000",https://www.facebook.com/groups/datanalyticsvn/posts/3277785739181386/,2,2,1,0,0,1,6.56E-06,2.59E-08,5.80E-08,2.80E-12,1.50E-06,1,0,0,0,0,0
6573,Momo,Senior Data Scientist,4,HCM,4000,"4 years working experience with 2 years hands-on with ML, or 2+ years with Ph.D. degree.",https://www.linkedin.com/jobs/view/3716305179,2,2,1,0,0,6.11E-08,0.49708498,1.67E-05,0.024137639,4.83E-05,0.088207565,0,0,0,0,0,0
3300,Otto International,Remote,3,Remote,4000,At least 3 – 5 years of hands-on experience in Data Integration and similar position,https://itviec.com/it-jobs/bi-data-engineer-sql-english-otto-international-1957,2,2,0,0,1,1.25E-05,4.20E-06,1.22E-09,5.08E-07,8.18E-10,0.9999949,0,0,0,0,0,1
4307,Agoda,Senior Machine Learning Engineer / MLOps Engineer,5,Thailand,4000,"Bangkok Based, Relocation Provided 5+ years of experience in Data engineering",https://careersatagoda.com/job/5022367-senior-machine-learning-engineer-mlops-engineer-bangkok-based-relocation-provided,2,2,0,1,0,0.9988097,1.78E-05,0.06750112,0.000411294,4.73E-06,0.003152136,1,0,0,0,0,0
2164,Token Metrics,Crypto ( Big ) Data Engineer,3,Remote,4000,"3+ years of Python, Java or any programming language development experience",https://jobs.lever.co/tokenmetrics/6e702163-bf8e-4f14-9878-bd229f2fb5cc,2,2,0,0,1,0.9998227,0.012416719,6.20E-08,1.54E-05,1.86E-06,0.001904573,1,0,0,0,0,0
4496,Undisclosed,Data Engineer,5,HCM,4000,"HCMC; Data Engineer; From 5+ years of experience, Salary: 2k5 - 4k US Gross",https://www.facebook.com/groups/datanalyticsvn/posts/3216552688638025/,2,2,1,0,0,0.9999989,2.28E-05,8.36E-07,1.19E-06,1.52E-09,9.04E-06,1,0,0,0,0,0
3019,R1 Concepts,Senior BI / Data Analyst / Data Engineer,5,HN,4000,5+ years’ experience as a Data Analyst or Business Intelligence Analyst.,https://www.linkedin.com/jobs/view/02-senior-business-intelligence-analyst-data-analyst-at-r1-concepts-inc-performance-brake-parts-3615396569,2,2,1,0,0,0.984707,0.99989927,4.73E-07,6.73E-06,2.28E-09,1.35E-08,1,1,0,0,0,0
1147,Snaphunt's Client ( Snaphyre ),Data Engineer / Architect ( AI / ML ),4,Remote,4000,At least 4 years experience within a Data Engineer/ Architect role.,https://snaphunt.com/jobs/ZC4T4F5TIE,2,2,0,0,1,0.9999969,5.51E-05,1.89E-05,2.88E-06,1.43E-08,7.04E-05,1,0,0,0,0,0
1596,ACG's client ( Aloha Consulting ),Senior Data Scientist,3,HCM,4000,At least 3-7+ years of work experience in developing ML systems,https://alohaconsulting.zohorecruit.com/jobs/Careers/613168000041070086,2,2,1,0,0,0.009747001,0.009657417,0.19673705,0.000447681,2.46E-07,0.027270658,0,0,0,0,0,0
2312,VNG Corporation,Senior Data Scientist ( ZaloPay ),4,HCM,4000,4 years relevant work experience with large amounts of data,https://careerbuilder.vn/vi/tim-viec-lam/zalopay-senior-data-scientist.35BBD915.html,2,2,1,0,0,0.002648725,0.000159864,0.75530994,1.57E-05,2.02E-08,0.052257724,0,0,1,0,0,0
2027,Undisclosed,Data Engineer ( Azure ),3,Remote,4000,"Since 3 years of experience, TA is good and strong in Azure",https://www.facebook.com/groups/datanalyticsvn/posts/3176133872679907,2,2,0,0,1,0.99973637,0.59975314,1.21E-07,5.28E-05,3.03E-07,0.000175856,1,1,0,0,0,0
3593,Prosworks's Client,Business Intelligence ( BI ),4,HN,4000,Have 4-5 years of experience in a similar position,https://www.facebook.com/groups/datanalyticsvn/posts/3201340193492608,2,2,1,0,0,0.001088121,0.000346971,7.45E-05,0.000998851,0.994923,0.054512102,0,0,0,0,1,0
5458,Global Job Services's Client ( Game Job Remote ),Data Engineer,5,Remote,4000,5+ years of experience in a Data Engineer role,https://globaljobservices.snaphunt.com/job/BTM2PUCZEP-VN-215,2,2,0,0,1,0.9999996,5.64E-06,2.76E-06,3.20E-07,4.06E-11,1.00E-05,1,0,0,0,0,0
5855,EVIZI LLC,Snowflake DB Data Engineer,7,HN,4000,BS with 7+ years MS SQL experience.,https://www.linkedin.com/jobs/view/3688489455/,2,2,1,0,0,0.999999,2.71E-05,2.01E-05,5.28E-05,3.10E-08,1.13E-05,1,0,0,0,0,0
3476,iKonnect's Client,Senior Data Engineer,4,Remote,4000,4+ years developing in Python,https://www.linkedin.com/jobs/view/senior-data-engineer-remote-product-company-usd-3-500-gross-usd-4-000-gross-at-ikonnect-viet-nam-3629511411,2,2,0,0,1,0.9999998,0.00010867,2.20E-05,0.000319919,3.76E-08,2.83E-07,1,0,0,0,0,0
807,ACB,Perfomance General Manager,8,HCM,4000,"Proficient in Power BI, Excel, SPSS, Python... 8 years of professional experience in the field of finance/banking",https://www.acbjobs.com.vn/job/tmo-giam-doc-phan-tich-kinh-doanh-18199,1,2,1,0,0,4.46E-05,4.05E-05,0.000260114,0.010929557,0.000173032,0.9921027,0,0,0,0,0,1
3615,Nestle,Data & Analytics Leader,10,HCM,4000,"10+ years experience in commercial analysis; Demonstrated Experience leveraging data visualization and knowledge of statistical techniques and software (e.g., MS Power BI, R, Python, Open source) and cloud environments (AZURE, AWS, Google Cloud, etc.)",https://jobdetails.nestle.com/job/Data-&-Analytics-Leader/946437501,1,2,1,0,0,4.98E-07,0.98983,1.12E-07,0.003284225,5.03E-05,0.001266667,0,1,0,0,0,0
6377,Bosch Global,"Big Data Tech Lead ( Spark, Kafka )",5,HCM,4000,"At least 5 years of experience in Big Data Engineering or Data Engineering, 2 years at Tech Lead position",https://www.vietnamworks.com/big-data-tech-lead-spark-kafka-1-1690467-jv,1,2,1,0,0,0.008844834,3.57E-07,0.24508972,0.046909504,0.000281949,0.3892125,0,0,0,0,0,0
5558,HCLTech Vietnam,Lead GCP Cloud Data Engineer,8,HN,4000,At least 8 years of experience in total including at least 5 years of experience in Data Engineering,https://www.linkedin.com/jobs/view/3683694196,1,2,1,0,0,0.9999969,5.16E-06,0.000293187,6.06E-06,5.66E-09,1.23E-05,1,0,0,0,0,0
1643,VNG Corporation,"( Senior / Lead ) Data Science, Data Insight ( Zalo )",3,HCM,4000,3+ years of industry experience in developing and deploying machine learning algorithms and models.,https://zalo.careers/job//senior-lead-data-science-data-insight-n-OxXzD0tu-ILVSRqa,1,2,1,0,0,0.2088796,0.00031876,0.12629181,0.000472416,2.47E-07,0.15873839,0,0,0,0,0,0
3340,Element Fleet Management,Data Governance Lead,5,Remote,4000,5-7 years of experience in the data industry with 2+ years towards delivering DG initiatives,https://www.linkedin.com/jobs/view/3630776441,1,2,0,0,1,9.19E-05,0.04004843,9.86E-07,8.76E-05,1.08E-08,0.97023946,0,0,0,0,0,1
3228,Takeda Pharmaceuticals,Commercial Excellence Lead,3,"HCM, Philippines",4000,3-5 years of knowledge of pharmaceutical Business Intelligence data sources is required.,https://jobs.takeda.com/job/-/-/1113/46705850240,1,2,1,1,0,0.000651618,0.001926804,0.005493598,0.004483879,0.000259536,0.94911486,0,0,0,0,0,1
3560,Undisclosed,Big Data Team Lead - Worldwide projects,8,HCM,4000,"Total 8 years working in IT Industry, within 5 years working at Data Engineer position",https://www.linkedin.com/jobs/view/3630929729/,1,2,1,0,0,0.00016076,1.98E-05,0.000790209,0.0007497,0.000472023,0.9888422,0,0,0,0,0,1
1481,Momo,Senior / Lead Data Scientist,5,HCM,4000,5+ years of hand-on industrial experience with Big Data and Machine Learning.,https://momo.careers/jobs/senior-lead-data-scientist/,1,2,1,0,0,9.63E-06,0.03684976,0.01765646,0.001120004,8.10E-07,0.8083343,0,0,0,0,0,1
5275,PropertyGuru Vietnam,Lead Data Engineer,9,HCM,4000,9+ years of experience and must have a computer science /IT background.,https://propertyguru-talent.csod.com/ux/ats/careersite/4/home/requisition/873,1,2,1,0,0,0.9969799,0.23656821,3.80E-05,0.002906492,1.56E-05,0.000209008,1,0,0,0,0,0
3845,Bosch Global,"Big Data Engineer Senior / Team Lead - Spark, Kafka",5,HCM,4000,At least 5 years of experience in Data/ Big Data Engineer,https://itviec.com/it-jobs/big-data-engineer-senior-team-lead-spark-kafka-bosch-global-software-technologies-company-limited-3037,1,2,1,0,0,0.9999867,5.23E-07,0.011932262,0.000102517,8.99E-07,9.82E-05,1,0,0,0,0,0
2832,PropertyGuru Vietnam,Data Analytics Team Lead,7,HN,4000,7+ years of experience with 2+ year of people management,https://www.linkedin.com/jobs/view/3610083549/,1,2,1,0,0,2.27E-05,0.8444597,0.001346584,0.006794555,8.36E-06,0.011991426,0,1,0,0,0,0
4488,HD Bank,Data Governance Team Lead,10,HCM,4000,Total experience 10 years or more,https://itviec.com/it-jobs/data-governance-team-lead-hdbank-3204,1,2,1,0,0,0.001328618,0.114133395,0.02765976,0.014039766,0.000559811,0.16998997,0,0,0,0,0,0
3949,Undisclosed,Lead Data,9,HN,4025,"(up to 95M), 9+ years of experience, making top 1 proptech products of SEA, hybrid working",https://www.facebook.com/groups/datanalyticsvn/posts/3206210839672210/,1,2,1,0,0,0.002642921,0.000529497,1.65E-06,0.000155461,4.72E-06,0.9946171,0,0,0,0,0,1
7316,JT1's Client,Senior / Lead Data Engineer,3,Remote,4080,2 Senior/Lead Data Engineers to work remotely in 2 months; Salary from USD 2000 - 3400 net/month.,https://www.facebook.com/groups/datanalyticsvn/posts/3280329058927054/,1,2,0,0,1,0.9999896,0.000397139,6.22E-07,4.36E-05,9.89E-08,4.23E-05,1,0,0,0,0,0
2862,AIA,Head of Life and Wealth Proposition ( Life Insurance ),10,HCM,4200,"Bachelor's degree in related fields (Actuarial, Economics, Mathematics, Statistics, Marketing) preferred; Min 10+ years working in life insurance industry with product development experience.",https://www.linkedin.com/jobs/view/3611126297,1,1,1,0,0,0.001141825,2.33E-05,1.64E-11,1.88E-08,3.45E-11,0.9999,0,0,0,0,0,1
2118,DKSH,"Manager, SFE & Business Analytics",10,HCM,4200,Minimum 10 years of relevant experience in SFE or Sales management.,https://www.linkedin.com/jobs/view/manager-sfe-business-analytics-at-dksh-3596240308,1,1,1,0,0,0.003805857,8.80E-07,0.002991284,0.000207811,0.00016925,0.9639999,0,0,0,0,0,1
515,Michael Page's Client,Head of Data - Loyalty Platform Startup,,HCM,4200,Familiarity in a management position with a focus on data analytics. Hands on work in data analytics with a focus on ecommerce.,https://www.michaelpage.com.vn/job-detail/head-data-loyalty-platform-startup/ref/jn-012023-5894546,1,1,1,0,0,0.06133955,2.53E-07,5.51E-05,0.000118334,5.46E-10,0.96606004,0,0,0,0,0,1
5833,Michael Page's Client,Head of Data - International Tech Firm,,"HCM, Remote*",4200,Strong expertise and proven track record in Head of Data and other related positions,https://www.michaelpage.com.vn/job-detail/head-data-international-tech-firm-open-expat/ref/jn-082023-6147845,1,1,1,0,1,0.60081685,1.83E-06,6.97E-05,1.48E-05,5.08E-08,0.84505033,1,0,0,0,0,1
5615,AIA,"Senior Manager, Data Science",5,HCM,4200,"Have at least 5 years of experience in data science management or equivalent positions.; And have 02 years working at AIA Vietnam Insurance Company Limited, with the job position of Expert, title of Senior Data Science Manager.",https://aia.wd3.myworkdayjobs.com/en-US/External/job/Ho-Chi-Minh-City-VN-AIA-Vietnam/Qun-l-Khoa-hc-D-liu-cp-cao-Senior-Manager--Data-Science_JR-41728,1,2,1,0,0,0.000222177,0.00203754,0.001340823,6.31E-06,2.19E-06,0.26975933,0,0,0,0,0,0
6203,Undisclosed,Data Analyst Expert/ Business Intelligence Manager,5,HCM,4200,5+ years in similar roles.,https://www.facebook.com/groups/datanalyticsvn/posts/3247858632174097/,1,2,1,0,0,0.000788406,0.039209608,0.011766931,0.010193343,0.99780905,0.02307951,0,0,0,0,1,0
2996,Viettel,( Big ) Data Engineer | Data Scientist,,HN,4235,Viettel Recruitment - Data Jobs Up to 100M,https://www.facebook.com/groups/datanalyticsvn/posts/3191019341191360,1,2,1,0,0,0.9991659,5.75E-06,0.9786936,0.06906469,1.93E-05,9.14E-06,1,0,1,0,0,0
2965,Adecco's Client,Business Intelligence Manager,5,HCM,4235,"5-7+ years of professional experience in data analysis, visualization, and deep-dive ad-hoc analysis.",https://adecco.com.vn/vn/jobs/detail/business-intelligence-manager/ref/7190,1,1,1,0,0,4.25E-05,5.23E-06,3.89E-06,0.00011886,0.8944257,0.44026843,0,0,0,0,1,0
4757,Pegasi's Client,Data / Big Data Engineer,7,HCM,4235,HCMC - Data/ Big Data Engineer; From 7-8 years of working experience; Good English is preferred; Knowledge in Blockchain/ Banking is a PLUS; Salary: Upto 100M VND Gross,https://www.facebook.com/groups/datanalyticsvn/posts/3220842404875720/,2,2,1,0,0,0.9804104,0.000555639,0.020611838,0.009921667,0.001015747,1.45E-05,1,0,0,0,0,0
4691,Undisclosed,Data / Big Data Engineer,7,HCM,4235,HCMC - Data/ Big Data Engineer; From 7-8 years of working experience; Good English is preferred; Knowledge in Blockchain/ Banking is a PLUS,https://www.facebook.com/groups/datanalyticsvn/posts/3219612324998728/,2,2,1,0,0,0.99853295,0.000141756,0.2574739,0.002315018,1.57E-05,4.70E-05,1,0,0,0,0,0
5586,HCLTech Vietnam,Data Architect ( Any Cloud ),8,HCM,4235,At least 8 years of experience in total including at least 5 years of experience with Data Engineering,https://www.linkedin.com/jobs/view/3688309879,2,2,1,0,0,0.000295447,0.000179456,0.013788899,0.002183654,6.84E-06,0.91873884,0,0,0,0,0,1
4669,Undisclosed,Senior Data Engineer,,HCM,4235,[HCM - Confidential] Recruitment for Data Engineer position; Salary: 70-100 mil Gross,https://www.facebook.com/groups/datanalyticsvn/posts/3219111781715449/,2,2,1,0,0,1,8.24E-09,1.15E-05,4.03E-07,3.44E-13,4.32E-08,1,0,0,0,0,0
4935,Undisclosed,Lead Data Engineer,8,HN,4235,"HN/HCM - We need Lead Data engineer, 8+ YOE, up to 100M, 14+ months salary, top 1 proptech product SEA, hybrid work!",https://www.facebook.com/groups/datanalyticsvn/posts/3223280911298536/,1,2,1,0,0,0.9999999,4.87E-05,6.34E-07,1.62E-06,1.38E-08,9.50E-07,1,0,0,0,0,0
771,HR1's Client,[ Senior ] Data Engineering Manager,4,HCM,4250,At least 4+ years of experience leading data warehouse development teams,https://docs.google.com/document/d/1ycSMbRpgE0Z7yjBE3VY3EGjF06UMrsX5/edit,1,2,1,0,0,0.9997056,0.000435249,0.001461177,3.71E-05,2.31E-07,0.000403939,1,0,0,0,0,0
2411,Undisclosed,Data Engineer,,Remote,4350,[Remote Full time] DATA ENGINEER CHO CÔNG TY CHÂU ÂU; Range lương: 2900- 4000 EUR,https://www.facebook.com/groups/datanalyticsvn/posts/3183451985281429,1,2,0,0,1,1,1.21E-06,1.00E-15,2.44E-12,3.66E-16,0.000111583,1,0,0,0,0,0
2793,TSC. ai ( The Stakeholder ),Head of Data,7,HCM,4500,"7+ years of experience in data management, analytics, or business intelligence, with a minimum of 3 years in a leadership role.",https://itviec.com/it-jobs/head-of-data-the-stakeholder-company-tsc-ai-2813,1,1,1,0,0,0.005494352,0.000315419,8.24E-07,5.82E-05,1.48E-08,0.9814149,0,0,0,0,0,1
2263,DyTechLab ( Dynamic Technology ),Data Operator | Data Engineer | Quantitative Researcher | Fundamental Quant. Researcher | Trade Operation Analyst | Trading Support,,HN,4500,From 700 USD for Intern; From 1800 USD for Junior+,https://www.dytechlab.com/careers/,0,2,1,0,1,0.0477659,0.99823916,3.82E-05,6.76E-05,0.007280495,0.00027792,0,1,0,0,0,0
4727,Unilever,Regional Data Governance Manager,5,HCM,4500,"Highly skilled and experienced in Python, Spark and SQL.; Experience with building ETL data pipelines; Experience with managing data infrastructures, governance, privacy, and mapping or developing data transfer in integration interfaces.",https://careers.unilever.com/job/-/-/34155/49681991728,1,1,1,0,0,0.002298987,4.11E-08,0.97943246,1.36E-05,4.50E-09,0.030583749,0,0,1,0,0,0
1784,Agoda,People Analytics Manager,3,Thailand,4500,"Bangkok Based, Relocation Provided 3-5 years’ experience leading analytics for technical teams like product, operations, or finance in a fast-paced ecommerce company using agile methodologies",https://careersatagoda.com/job/4958642-people-analytics-manager-bangkok-based-relocation-provided/,1,1,0,1,0,1.89E-05,0.000990041,0.000263735,0.019662805,0.000274262,0.9461979,0,0,0,0,0,1
1727,VNG Corporation,"Technical Manager, Zalo AI",5,HCM,4500,"5+ years of experience in related industries; Experience with AI, Natural Language Processing; Speech Processing, or Machine Learning;",https://zalo.careers/job/technical-manager-zalo-ai-n-5rqKQohXvcyCZi4o,1,1,1,0,0,0.003385789,2.49E-08,0.008050053,4.72E-05,3.71E-07,0.9835484,0,0,0,0,0,1
6205,VinGroup,Applied Scientist Manager ( VinBrain ),3,HCM,4500,Master or Ph.D. in computer science or related fields; At least 3-5 years of experience in managing research groups in the AI field,https://www.vietnamworks.com/applied-scientist-manager-1-1687706-jv,1,1,1,0,0,0.000689505,7.97E-06,0.20809,0.006154955,3.21E-05,0.7757067,0,0,0,0,0,1
5002,Unilever,Data Science Manager,,HCM,4500,"Involved in the full cycle of data science product development + deployment, with strong presence in the project.",https://careers.unilever.com/job/-/-/34155/51818799312,1,1,1,0,0,0.000108932,0.00293113,1.72E-06,4.66E-05,7.59E-08,0.99008936,0,0,0,0,0,1
2350,Unilever,Data Science Manager,,HCM,4500,"Substantial tech experience in all tech aspects of data science work, EDA, modelling, testing, BAU monitoring.",https://careers.unilever.com/job/ho-chi-minh-city/data-science-manager/34155/48881097376,1,1,1,0,0,0.000697656,0.001699582,0.02148169,0.052102916,6.61E-06,0.60248363,0,0,0,0,0,1
3174,Unilever,Regional Data Governance Manager,5,HCM,4500,At least 5 years of experience in data engineering and working experience with managing data infrastructures.,https://vn.linkedin.com/jobs/view/regional-data-governance-manager-at-unilever-3622927210,1,1,1,0,0,0.000224837,0.000331119,0.480489,0.002609713,2.57E-07,0.6112204,0,0,0,0,0,1
